"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"4","2","4","2","4","2","4","3","3","3","4","3","4","4","3","4","3","3","4","2","1","5","2","4","2","4","2","4","4","4","5","2","5","2","5","2","5","1","5","4","5","2","3","2","3","3","4","4","4","4","101082","1479","1305","2400","1784","1288","2736","2256","1159","3279","1096","1505","2664","3215","2663","1863","4688","1296","1103","1512","1190","2193","3862","2511","1864","3168","1543","3785","4417","1241","2800","2527","1257","5465","1689","976","1817","1983","920","1680","1840","2280","1576","3016","1752","2545","1591","4968","1249","1696","2016-10-04 21:36:37","NULL","NULL","NULL","211","49","4","AU","-37.8232","144.9729"
"1","5","1","4","1","2","1","1","1","5","2","5","4","2","2","1","2","2","2","4","2","2","1","4","4","4","4","2","4","3","4","3","4","1","2","2","4","2","5","4","3","4","4","4","5","1","3","3","4","3","2354","2500","3568","4025","2508","3220","2707","2164","3600","3010","3416","2972","3058","4374","3242","2328","2754","2072","3134","3328","4047","3504","3950","2514","6227","2266","4376","2708","2729","2444","6106","4747","3768","3196","2274","669774","2266","2288","1676","2800","2978","3544","3196","4026","2242","3531","2978","1876","3756","2289","2016-10-04 21:36:40","NULL","NULL","NULL","826","71","1","AU","-38.6266","145.7226"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2016-10-04 21:36:55","NULL","NULL","NULL","NULL","27","1","AU","-33.8333","150.9833"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2016-10-04 21:37:05","NULL","NULL","NULL","NULL","257","2","US","21.3469","-158.0183"
"1","3","4","2","3","2","1","4","3","5","5","1","5","1","5","5","5","5","5","5","1","5","2","5","4","5","1","5","5","5","5","1","5","3","5","1","5","1","4","5","4","3","5","3","5","1","5","1","5","5","265451","2944","2686","4260","3528","9629","4269","4426","582","4676","2218","6148","2266","4037","4170","9644","2517","2977","2776","2921","571","3060","8861","3422","7841","3510","3435","3638","9792","4177","10034","5533","2443","2779","6885","4544","2994","7661","4353","4835","3357","3860","6105","5142","3726","5628","5728","4557","2868","2557","2016-10-04 21:37:21","375","667","34","490","39","1","AU","-27.0","133.0"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2016-10-04 21:37:49","NULL","NULL","NULL","NULL","27","1","AU","-38.1","145.1333"
"3","2","4","2","2","3","2","3","4","4","4","3","4","4","4","2","4","3","4","1","2","3","1","4","4","5","4","3","4","4","3","2","4","1","4","1","5","2","4","4","4","4","1","5","3","4","4","4","2","2","39127","2432","969","3664","2241","2840","2113","2272","2016","2528","2880","9649","3856","3569","2601","2552","4217","6233","1681","3281","2760","4825","2015","3385","2698","2056","3920","3145","1808","1665","3521","4873","7802","1944","2006","3161","3441","1448","1552","2008","1376","968","2417","2487","1687","3192","2656","1528","2104","2191","2016-10-04 21:38:37","1000","562","6","183","13","1","AU","-33.9167","151.2167"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2016-10-04 21:38:55","1280","1024","4","NULL","13","17","AU","-27.4846","153.0201"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2016-10-04 21:39:05","NULL","NULL","NULL","NULL","13","1","IN","12.9833","77.5833"
"1","4","1","5","1","5","1","5","1","5","5","3","3","1","3","5","5","5","5","5","4","3","2","3","3","3","3","4","3","3","3","3","4","5","1","2","3","4","1","3","5","2","1","3","3","3","4","4","4","3","7604","4730","4042","3645","2140","2142","4582","2230","3092","2240","3392","3912","4000","3734","2992","1952","1554","2480","2706","1440","2912","2792","4668","6078","3072","3069","6619","4870","3394","1872","3394","3906","4450","2140","3994","4055","3577","3296","1680","2202","1934","4072","1856","3642","2414","5110","6262","3650","3460","1772","2016-10-04 21:39:20","NULL","NULL","NULL","172","187","1","AU","-37.8139","144.9634"
