"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","2","4","1","5","2","5","3","5","3","3","4","3","5","1","2","2","3","2","1","3","4","1","4","2","4","2","5","4","5","5","4","4","1","5","2","5","3","4","5","4","3","5","2","5","5","5","4","5","4","40552","5052","3100","3868","2969","3200","5001","3077","4917","6352","5052","4467","2985","4725","2955","2714","5956","4216","2615","1665","8863","3246","2812","2615","3949","4035","5619","6182","4032","1796","2932","5804","3924","6903","3796","3618","3900","2870","3116","4120","3620","7832","3463","4139","2100","2466","3650","5285","9918","1868","2016-05-25 11:45:47","375","667","29","276","19","1","SE","59.2833","18.0"
"3","3","3","3","3","3","3","3","3","3","4","1","5","2","4","5","3","2","4","3","4","3","3","3","2","3","3","3","3","2","5","1","5","2","5","5","4","1","5","5","2","3","3","3","4","2","5","1","3","3","3769","4968","2673","1944","3087","1408","4896","2624","3159","3096","2768","2455","1136","4127","2424","2823","3863","2560","2432","1503","4678","1640","7312","2768","5496","3024","3463","2752","2656","4872","3321","6839","2231","3016","2656","3304","2328","3168","4424","2984","2552","4368","2304","4281","4360","7272","5136","3904","2304","3008","2016-05-25 11:45:59","1336","751","7","171","16","1","US","36.3865","-80.4695"
"4","1","4","1","3","2","3","3","4","2","3","4","2","4","2","3","3","3","3","1","4","3","1","4","2","3","2","3","3","4","2","3","4","2","2","3","4","2","3","4","5","1","5","2","4","1","5","5","0","4","7560","1726","2856","1507","1300","3784","2298","3391","2630","5918","1602","1654","1693","4140","840","1393","1400","1602","1532","7951","5018","1910","1028","3258","4410","1748","2356","619","1826","2034","1904","2044","2120","1252","3848","2753","1556","2745","1896","2732","1467","2506","2176","1747","2058","1639","2791","1462","0","1407","2016-05-25 11:46:00","1920","1080","11","122","12","1","US","42.9773","-87.8941"
"2","3","2","2","5","1","2","2","4","4","5","1","5","1","5","5","5","5","5","4","4","5","5","3","3","4","2","2","2","2","3","5","4","5","5","5","5","1","3","5","4","3","5","3","5","1","3","3","2","5","6034","3167","2362","3334","2815","3273","6300","4528","4498","3383","2318","2965","1468","3865","1795","1148","1445","3600","2166","2881","5115","2385","2322","4282","3729","3681","4679","2669","2397","3080","3449","4514","2473","2164","2002","3499","2018","4280","4415","5484","2364","2852","2116","3167","1730","3183","2372","4433","5249","1586","2016-05-25 11:46:11","1280","1024","4","163","13","14","US","27.9658","-82.8001"
"1","2","2","5","3","1","1","4","2","5","4","3","5","2","5","5","3","3","3","5","1","4","1","5","1","5","1","5","5","3","3","4","5","4","3","3","3","3","4","5","5","3","5","1","5","1","5","5","5","5","6119","5166","1945","5759","2609","2153","893","4215","1737","2430","3467","2613","982","6636","3630","2390","2083","1408","4654","1110","1435","2528","1780","2509","2917","3671","1517","2461","3888","3413","4542","4506","8670","1825","1983","3778","2321","3135","2836","1478","2479","2092","1069634","4344","863","1478","2252","1408","982","4813","2016-05-25 11:46:22","1920","1080","5","1215","12","1","US","40.1207","-75.1179"
"4","3","4","2","4","2","3","2","4","3","3","4","3","2","3","2","3","3","3","3","3","4","3","3","3","2","2","4","3","3","2","3","3","2","2","3","3","2","3","3","4","4","4","4","3","2","4","4","3","3","5539","2336","1488","3448","1648","1376","3328","2224","4184","3632","1416","1936","3528","3144","1928","6584","2032","2144","1480","680","1016","1552","2408","6375","4872","2360","1472","3504","1720","2208","4336","2576","4448","1936","3200","2664","2767","2032","2536","3008","1912","4336","1336","3792","2768","1368","1320","1664","1856","1944","2016-05-25 11:46:42","1920","1080","22","188","8","1","US","38.5816","-121.4944"
"3","2","3","4","3","2","3","3","4","5","5","3","5","1","5","4","4","4","4","4","1","4","2","5","1","4","2","4","4","4","3","5","4","3","2","3","4","3","3","4","3","1","4","2","3","2","4","2","4","3","3046","3544","554894","1984","2776","6048","2136","2728","3391","1912","2936","3104","1504","2320","2832","2585","5255","2255","1496","2712","3448","1439","2128","2016","2568","2967","1256","3463","5264","2072","1952","2448","2368","1464","2008","3688","2632","1841","2952","1864","1175","2784","1856","2080","2504","1280","1568","2745","3016","1104","2016-05-25 11:47:05","1600","900","8","746","8","2","US","38.0","-97.0"
"4","2","4","3","4","2","5","3","4","2","3","3","3","4","3","2","3","2","2","2","1","5","1","4","2","3","1","4","4","4","4","2","4","2","4","2","3","2","3","4","5","1","5","2","4","1","4","3","2","4","7910","3840","4368","3896","3312","3064","5384","2592","3623","4016","2792","4745","2536","4392","3047","5424","4784","4064","3098","2560","5144","2464","2992","3486","4960","3456","4200","3558","2135","2888","5056","4512","2784","3626","2976","10520","3000","2474","3406","3000","3927","3151","2664","5808","2584","7008","2872","3263","4688","2936","2016-05-25 11:48:08","1920","1080","4","196","17","3","US","41.8824","-87.6376"
"5","1","5","1","5","1","5","1","5","1","2","5","2","5","5","3","5","2","1","1","4","4","1","4","3","1","2","4","4","5","4","1","3","1","2","1","5","1","4","5","3","4","2","3","4","1","4","1","2","2","5110","11932","2526","6328","2093","2638","5549","3999","3891","3604","5644","4226","3666","2421","8456","5378","3674","4444","4614","2764","3261","2770","3062","5028","3851","1952","5827","5478","18688","3508","3774","6600","3874","8527","3986","3222","3401","4116","2950","7572","2792","3814","2786","4047","8750","3461","3729","3358","9666","2450","2016-05-25 11:48:09","1344","840","5","241","13","1","US","28.6185","-81.4336"
"2","3","2","4","3","4","2","5","1","5","4","3","4","2","3","4","3","3","4","3","3","1","4","4","4","3","4","2","3","3","3","3","5","3","4","2","4","3","4","4","5","3","3","3","3","3","4","3","4","3","5142","1755","1854","3646","1472","1763","6561","2835","4517","1933","2103","5451","1834","6078","1953","5850","1783","3185","2313","1642","4470","3887","2663","2976","3686","1893","5199","4028","2164","2995","4500","5251","2223","7322","2834","3285","2374","1833","2484","3657","3366","2023","1752","1543","1192","2424","3065","1733","3936","1072","2016-05-25 11:48:21","1280","1024","7","157","16","3","US","32.7831","-96.8067"
