"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"1","1","4","3","3","2","1","5","1","4","5","1","5","1","3","5","5","5","5","3","1","5","2","5","1","4","1","5","5","3","3","1","5","2","3","1","5","3","1","3","2","3","1","1","3","1","5","1","4","5","992098","2858","2108","6366","2714","2633","4942","2409","3650","5212","1527","2702","2318","4486","6649","6259","4605","2256","2333","3580","3062","2280","2661","1144","10705","1754","3414","5301","2380","3649","1902","2796","6047","5724","3195","4690","2583","3578","2146","3986","3032","3648","2677","1880","1612","2624","2178","3126","3281","2403","2017-01-26 08:07:36","1152","864","2","1163","15","1","US","33.6119","-111.8906"
"2","5","2","3","3","5","5","3","4","5","3","2","4","3","3","3","5","4","4","5","4","4","3","4","3","4","3","3","4","3","3","3","4","4","2","5","4","3","3","4","2","3","3","2","3","3","4","4","5","4","12036","8520","4304","4319","3285","7474","4872","4040","3809","3222","3995","823","2501","3932","3471","466","3167","1861","8072","5489","8975","3737","3268","3652","4099","2846","3183","3505","2505","3447","4189","4862","3589","3341","5451","5093","2370","3199","3215","3800","11325","8148","2783","3902","935","8632","3483","2060","3772","1112","2017-01-26 08:08:29","375","667","4","218","17","1","CR","9.9333","-84.0833"
"4","2","3","2","3","2","3","5","2","3","5","3","4","1","4","4","2","2","4","1","4","4","1","4","3","4","2","5","4","4","4","1","5","1","3","4","5","2","4","4","3","4","4","3","4","1","0","2","4","4","4394","3700","2633","80472","3949","2684","6934","6633","6637","3886","3150","5897","4800","2783","2785","2401","4033","27499","1552","2084","4166","1917","2583","2051","71655","1516","5767","5401","2632","2632","1650","7454","2717","5085","74671","3517","2650","6385","2650","3000","3867","4251","5951","7585","1582","2750","0","1516","2681","1549","2017-01-26 08:11:24","1440","900","2","421","16","1","US","34.0331","-84.6011"
"1","5","5","1","5","1","5","1","5","5","1","1","1","5","1","1","1","1","1","5","5","5","1","5","1","5","1","5","1","5","5","1","5","1","5","5","5","1","5","1","5","1","5","1","5","1","5","5","5","5","14218","7959","2177","11588","3025","2787","3655","3326","5132","4922","2057","4803","3815","57073","3026","1518","5113","3935","2247","18776","7710","1717","3854","2995","3616","21611","3626","4314","1767","3605","2507","2017","2826","2716","8558","9398","3046","18769","1888","48748","2597","4725","2675","4704","1947","4424","2797","3715","7599","878","2017-01-26 08:11:34","1366","768","18","353","29","1","US","33.9526","-84.5499"
"4","2","4","3","4","2","4","4","3","4","4","3","3","1","3","3","3","3","3","1","3","5","3","4","4","4","4","4","4","4","4","1","4","2","5","2","4","1","4","4","3","3","4","2","4","2","4","3","4","4","4126","9739","2824","2885","5763","4202","4839","6352","7619","4398","8170","5203","1135","2725","4357","4046","3631","3507","3203","2273","7682","3123","4856","6003","6469","7404","20365","7476","2434","5367","6672","3251","2567","5101","11260","5518","2651","8984","3126","18611","4218","9691","6337","6091","6987","14065","3068510","5975","6412","2069","2017-01-26 08:13:20","1280","800","25","3363","14","4","US","33.9937","-81.0199"
"2","3","2","4","2","3","3","4","2","5","2","4","2","3","4","3","4","3","4","3","5","2","4","2","4","2","5","2","1","3","3","4","4","3","2","2","3","4","2","3","1","3","5","3","4","1","4","2","2","4","8580","5067","3452","10452","4118","3499","6918","3783","3532","4984","4936","4152","5635","4434","816","3583","8902","2545","4284","4366","8292","3282","3898","6066","17100","5495","5084","4083","4135","5616","3588","8115","5901","9517","866","5156","6866","4385","1037","667","4085","4617","1548","4334","6352","3300","5533","4156","7480","11102","2017-01-26 08:15:38","375","667","15","261","6","1","US","38.0967","-87.5332"
"3","3","5","3","4","3","4","3","3","3","1","4","2","2","2","2","2","2","2","3","3","3","3","3","3","3","3","3","3","4","5","4","5","2","4","1","4","1","3","5","5","1","5","2","3","2","5","4","3","5","4409","1851","1901","2530","1716","2401","4118","2601","1868","3185","1568","2735","2834","2318","4201","2650","1534","2834","2285","1650","1167","2251","1116","2101","2834","2451","1567","1683","2259","900","2100","6401","1901","1867","2768","5568","1635","4403","2625","3053","1783","4868","1671","4301","1884","3235","2666","2033","2417","2700","2017-01-26 08:16:18","2560","1440","14","131","12","2","US","38.0","-97.0"
"1","3","3","4","2","3","1","5","1","4","5","2","5","2","2","2","4","3","2","3","1","3","1","4","1","4","1","4","3","4","4","3","5","2","5","2","5","2","5","4","3","2","4","2","5","2","3","2","4","4","3296","14976","3276","1759","3221","1615","3942","6825","8943","1377","2956","3884","1651","1394","3260","1726","1336","4243","1848","1948","2492","3046","1937","4347","3027","1741","1627","2819","1898","2169","5375","3896","5975","3000","5309","3752","1516","3387","2403","2051","3035","4430","2608","2260","3884","2664","3263","2455","7578","1787","2017-01-26 08:17:48","1366","768","5","170","12","1","US","40.2023","-85.4082"
"2","3","5","2","4","2","4","3","4","2","1","5","1","5","1","1","1","1","1","1","2","5","1","4","1","2","1","3","4","4","4","3","4","1","3","1","3","1","3","4","5","1","3","1","4","1","4","4","5","4","13379","3576","5525","6430","2824","3840","10199","7797","3851","6360","1570","4563","4664","5023","2790","2466","3745","441748","1819","2353","4353","2817","1202","8232","3671","6343","4925","10086","2734","2989","11134","5707","6999","1587","8215","11608","7474","1082","5284","3959","3756","3169","3929","2969","3654","4426","3173","5850","6041","2003","2017-01-26 08:19:01","1920","1200","35","685","16","1","SE","56.6616","16.3616"
"1","5","2","4","2","4","1","4","1","5","4","3","4","2","2","3","3","3","3","3","1","4","1","4","2","3","2","3","4","3","5","2","5","2","2","2","4","2","5","4","2","1","4","2","4","2","4","2","4","3","10074","2594","3089","4208","2143","1839","2327","2302","2906","10991","4170","2603","1919","2594","2968","3156","2102","2700","4991","1721","6417","1895","3667","2845","3396","4722","4361","2995","3022","1385","6406","5215","2216","2085","2103","3772","1738","2555","5920","4890","2788","5076","4123","2547","946","3428","5167","2194","2519","4649","2017-01-26 08:19:21","1440","2560","4","178","12","3","US","38.751","-77.4753"
"1","2","4","4","4","3","4","5","2","4","4","2","4","3","2","2","2","2","2","2","1","4","1","4","2","4","2","5","4","4","5","1","4","1","5","1","5","2","5","4","4","2","4","2","4","2","3","3","4","4","6208","3699","1860","1060","2077","2985","2535","9655","2683","10342","1626","5159","28313","13186","4743","1744","3366","12342","1699","2240","4290","1669","3445","1484","24222","1319","7157","2829","3112","1217","2567","2177","4223","2083","2037","2624","2305","2278","1395","1158","1714","2337","2042","3461","2224","1936","2407","3815","1587","1376","2017-01-26 08:19:31","1280","800","9649","216","8","7","US","38.8251","-90.7289"
"3","4","4","3","3","2","4","5","3","4","3","4","4","3","1","2","3","1","2","1","2","4","2","4","1","4","2","4","4","3","4","3","5","3","3","3","4","2","4","4","3","2","4","2","4","1","4","3","4","4","3989","2108","1187","2992","2168","2315","4649","4387","1953","3817","1834","1922","1129","1785","3355","1795","1530","1747","1108","5992","2197","2246","63438","4756","3247","3454","1393","2402","1844","3648","1863","7207","2158","1619","4648","5287","1884","43973","1560","10971","1326","2404","1196","2041","2639","1678","2617","3177","3203","1236","2017-01-26 08:21:05","1600","900","16","244","8","1","US","40.4344","-80.0248"
"4","2","3","2","4","2","4","5","1","4","2","4","4","3","2","2","2","1","4","3","2","5","4","4","2","4","2","4","5","5","3","3","3","3","3","4","3","1","3","4","5","2","4","1","4","1","4","4","5","5","8577","3160","3300","5189","3268","3879","3079","9074","6315","3637","3418","2779","1900","8647","3709","4195","4667","2938","2438","2388","10979","1989","2449","2229","4768","2218","6465","2658","3058","4597","3338","4310","2569","2159","2788","5727","1738","3067","2058","1748","2148490","3429","1699","5938","2148","5049","2278","2388","3847","1239","2017-01-26 08:22:39","1366","768","72","2336","13","1","MU","-20.2833","57.55"
"3","3","5","3","4","3","4","2","3","3","2","4","3","4","2","1","0","1","1","2","4","4","1","4","2","3","2","4","4","4","4","2","4","1","4","1","5","1","3","4","3","2","3","3","4","3","4","3","4","4","5792","2936","3928","3016","1983","2384","3936","2376","8216","4152","3528","2424","1685","5568","2783","2687","0","6423","1824","1672","7720","3392","2248","13864","6793","11720","4559","2569","2864","2816","5678","5760","2979","2824","8096","1488","5592","2855","4944","4936","1904","9192","1896","11063","4505","5929","2872","2664","3200","8688","2017-01-26 08:22:52","1920","1080","50","224","29","1","US","36.1824","-79.8067"
"1","4","1","5","2","4","1","4","1","5","4","1","4","4","5","4","4","1","4","1","4","4","1","2","4","2","2","2","2","3","5","2","5","1","4","1","5","1","1","4","4","2","4","1","5","1","0","4","5","5","3393","5033","3468","3683","5402","4861","3418","4434","1528","1630","2859","4250","2319","3390","4101","5640","2820","2345","2591","1712","4482","6175","2663","3494","3844","1511","2792","6713","5070","3153","2594","7104","2606","6370","1611","3642","2271","1955","2052","3220","2405","3354","2344","2409","8375","1962","0","4814","2290","2175","2017-01-26 08:23:54","1280","800","12","174","8","1","US","40.1215","-75.3399"
"3","3","4","2","4","4","3","3","3","3","3","4","4","3","3","1","1","1","2","1","1","5","1","5","2","4","2","5","5","4","5","2","5","1","3","2","4","1","4","4","5","1","4","2","3","2","4","4","5","5","183514","2038","4761","2067","2482","8186","5552","4214","6737","2330","2250","4124","2015","1510","3121","2391","3930","2170","3779","2248","3343","1561","2291","2319","5258","3727","3678","2361","2816","4539","2859","6586","3161","6971","2553","3425","3221","6747","2878","3697","5531","5826","4884","5379","2188","3799","2645","2398","2917","2858","2017-01-26 08:24:18","1829","1029","5","363","14","2","US","34.0331","-84.6011"
"3","1","4","1","5","2","5","3","3","2","3","2","4","2","2","2","3","2","2","5","1","5","1","5","1","5","1","5","5","5","3","4","5","2","3","4","4","2","1","5","5","2","4","1","4","1","4","5","4","5","30889","10957","9014","5182","2774","7035","4986","6025","16411","8554","9545","7353","4329","5007","10044","6485","11033","5785","3298","6887","22543","6103","9929","6709","4847","3086","5386","6447","4458","11418","4538","2833","4523","5758","11599","7666","4429","10677","2949","4623","9187","5714","6011","5231","5031","5499","9465","4396","4715","4867","2017-01-26 08:24:31","1366","768","4","374","19","1","IT","44.4938","11.3387"
"2","3","2","3","3","3","2","4","2","4","4","3","4","4","2","2","1","1","2","1","1","3","1","4","2","4","2","4","4","3","4","2","4","1","4","1","4","1","4","4","1","3","2","3","4","2","4","2","3","3","5082","1486","4743","4177","1395","1991","2456","5419","4357","2465","2954","2580","1690","3741","3933","3913","3538","2849","2517","2544","6149","1811","2469","4146","5046","3458","5915","2012","2881","2679","2621","3589","2618","2225","3094","4439","2648","3085","1304","3834","2701","2800","3872","4722","2952","2053","2366","3457","3073","1395","2017-01-26 08:33:46","1920","1080","4","160","19","1","US","44.4141","-69.7519"
"5","1","5","3","5","1","5","2","3","3","4","3","5","3","2","5","3","4","3","3","2","4","2","5","1","5","1","4","5","3","3","1","4","2","3","3","1","3","1","4","3","3","3","3","3","3","4","3","3","3","12815","5614","5522","6566","4436","4728","4840","4745","5568","4735","10140","4347","4583","4296","7364","4235","4471","5128","4922","7280","6872","8987","5038","9157","6079","6018","4350","5081","3922","8654","4754","6482","7171","7267","6502","7179","7050","3467","13288","15724","6659","7426","1124","8324","4214","4378","5875","5074","3756","6196","2017-01-26 08:37:50","0","0","24","316","28","1","EG","30.0771","31.2859"
"2","4","2","5","3","4","4","5","1","4","3","4","2","1","4","2","5","4","5","4","2","2","2","3","2","4","3","2","2","3","3","1","5","1","1","1","5","4","4","4","3","1","5","1","5","1","4","3","5","4","13726","83117","18991","3234","12336","2433","12606","4276","2722","18856","7588","4673","4937","3957","9757","36765","2137","9286","43232","6887","17437","14127","8264","11498","3528","15824","4430","11164","4703","9015","3186","12399","3242","3372","5777","4049","1912","72128","8410","31873","15947","4967","2548","7401","3054","3660","16075","7112","7570","3318","2017-01-26 08:42:32","1366","768","246","625","25","1","US","36.1824","-79.8067"
"2","2","5","1","5","1","5","1","4","2","5","2","4","2","4","5","5","4","5","4","5","4","3","5","1","5","1","5","5","3","4","3","4","1","5","5","4","1","3","3","3","3","4","3","3","1","3","3","4","3","7126","3608","7440","3368","1896","2657","3713","3945","4728","6697","2840","2552","2241","1487","3727","1672","2947","2208","3240","8407","3935","3401","8375","2784","5216","2336","3304","3424","2432","3136","2384","4896","1656","3448","2048","4320","3592","3184","2832","1913","3407","5168","2458","5297","2792","4839","4359","3048","4399","1600","2017-01-26 08:43:12","1440","900","62","184","18","9","US","38.0","-97.0"
