"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"4","2","3","3","4","2","2","2","4","3","4","3","4","2","2","3","2","3","3","2","2","3","3","2","3","3","4","4","2","2","3","3","4","3","2","3","4","4","2","4","5","1","5","1","4","1","5","4","4","5","2434","1505","1896","1288","4774","2095","2480","11782","3352","3336","2448","4240","952","4792","5249","1488","38688","2393","864","1432","1903","10871","2975","1744","2105","1616","2633","3722","1735","3680","3760","3512","1697","1696","1007","2145","3608","2231","14193","1591","912","1824","1720","1696","1680","1471","1192","1752","1264","960","2017-12-22 16:10:47","1920","1200","2","181","7","8","US","37.3541","-121.9552"
"1","2","2","5","2","2","5","5","1","4","1","5","3","2","4","2","2","1","2","4","1","4","1","5","2","5","2","4","4","4","5","5","5","2","1","2","4","2","3","4","5","1","2","1","1","5","5","5","5","2","10189","7491","3876","4335","2176","4252","3802","2384","3657","2316","3132","4289","2153","3752","4155","4986","2822","2924","2259","5069","1882","2779","2108","3384","3519","2790","3052","3384","1992","6111","2950","2811","1859","3186","2597","3330","2113","1362","2518","3562","2292","2010","2518","4627","2636","2451","3903","1528","3671","11875","2017-12-22 16:11:20","375","667","13","178","281034","1","US","39.7628","-86.3997"
"2","3","2","4","1","3","2","3","3","4","4","2","4","4","4","3","3","2","3","2","3","3","1","2","4","2","2","2","4","3","4","4","4","2","2","3","5","2","4","5","4","2","3","2","3","2","3","4","5","3","7833","2132","2474","2192","2814","2463","4775","3316","1918","3829","2234","4229","1716","1461","7669","4438","5946","1863","2180","1637","14236","2146","2026","8004","3174","1426","9931","3329","6341","4530","2144","7022","2222","9618","3986","5727","2503","2563","3684","5982","1343","5055","1695","2495","5805","3436","1920","2204","3820","1533","2017-12-22 16:11:22","1366","768","37","199","6","2","CA","43.6618","-79.3847"
"1","5","2","4","2","4","1","4","2","4","1","5","2","4","3","1","1","1","3","2","2","3","1","2","3","1","3","3","1","5","2","5","5","2","1","5","2","4","4","4","5","1","5","1","5","1","5","5","5","5","6989","5494","2950","2964","2472","3454","5757","6535","3517","2593","7202","3871","3990","4783","5798","2369","2776","7460","10174","2289","3170","3880","3514","2758","5222","3385","1804","3008","2755","4841","10242","3219","8787","7246","3108","4998","6308","4154","1949","5014","2073","2762","1831","4712","2420","2188","4638","869","2998","2872","2017-12-22 16:13:56","320","568","3","212","13","1","GB","51.5","-0.13"
"2","2","4","4","3","2","3","3","4","4","3","4","3","4","2","3","1","1","4","1","2","4","3","3","2","2","2","4","2","2","4","4","4","2","3","4","4","2","3","3","4","1","4","1","4","1","4","4","4","5","4174","2416","3128","1220","2028","2704","2745","1389","2920","2997","1097","1130","1419","1887","2118","1172","1602","2073","1986","1212","2443","2064","4617","5439","1889","1938","2081","2362","1851","1812","5544","1715","3262","2521","1821","2430","1298","1629","2620","1255","1107","1706","801","1759","1668","2681","1895","1352","2204","1679","2017-12-22 16:14:48","768","1024","6","110","5","1","US","33.4201","-86.7867"
"2","4","3","4","2","2","3","4","2","4","2","4","3","4","1","3","1","1","3","2","2","4","2","4","2","5","2","4","4","4","3","2","4","2","3","1","3","2","4","2","4","1","3","1","4","1","3","4","4","4","4721","1852","2367","6066","2361","2300","3151","3714","2640","2934","2842","2798","2578","4237","3370","2831","3781","2368","1811","1733","4076","2487","2978","2303","3005","2073","2254","2713","3736","2972","3157","3437","2067","2615","3223","3671","2427","2027","3425","4313","2592","4810","4511","3066","2124","4409","2170","2200","2222","1738","2017-12-22 16:15:00","1600","1000","6","151","17","1","CA","43.6525","-79.3686"
"1","4","3","4","2","4","2","4","1","4","3","2","5","4","2","2","2","2","2","2","2","2","2","3","3","2","3","2","2","3","2","5","4","3","1","5","2","4","1","3","3","1","3","1","4","3","5","3","4","4","2686","4446","3785","2311","4146","2899","6658","4783","6150","2169","2697","5477","3235","29800","7308","21552","3779","14893","2797","13092","3355","2254","2322","2903","3396","3466","3174","3521","6983","2290","2483","3422","10095","4420","2412","4034","2706","2807","3136","4142","2665","3038","5483","3385","2726","13442","6894","5593","4407","3040","2017-12-22 16:16:42","1920","1080","4","270","9","1","DE","51.0","9.0"
"2","3","4","4","4","2","2","4","2","3","4","4","4","2","2","2","4","4","2","4","2","4","1","4","2","4","2","4","4","3","3","4","4","4","2","4","2","5","2","4","4","2","4","2","4","2","4","3","5","4","6702","3838","11481","2218","4002","1431","1893","1326","2535","2953","1330","3633","1575","1761","4036","1783","1900","1818","3368","1534","2544","1822","1900","2477","2285","2467","3240","2261","2444","602","2404","1630","2110","5597","2059","1457","1762","940","1250","7475","1909","6979","2185","2054","2272","1445","1618","2793","1976","1451","2017-12-22 16:17:37","375","812","50","136","10","1","KR","37.57","126.98"
"1","4","3","5","2","3","1","5","2","5","4","2","5","2","4","4","4","2","4","2","1","2","2","4","4","5","3","3","5","2","3","5","2","4","2","4","4","4","4","4","4","2","5","3","3","1","3","4","4","3","3862","3456","2000","2000","2400","2592","3087","2400","3032","2096","1999","2455","2312","2040","2216","3577","5920","4744","2160","1944","1839","2472","4280","4040","3776","2296","4289","4312","2768","2336","1985","3081","3472","2696","2624","3591","2560","5480","4320","3792","2816","3024","1744","2528","3400","2592","2903","2472","4248","2056","2017-12-22 16:17:41","1920","1080","27","152","8","1","US","40.7364","-74.0724"
"2","2","3","4","2","2","1","5","2","5","2","3","2","2","2","3","2","2","4","3","3","4","2","2","2","3","2","3","2","2","4","4","4","1","4","1","4","1","3","4","5","1","5","2","4","1","5","5","4","4","9041","4473","3082","5550","2267","1883","3355","3177","14780","4700","2088","1653","2319","2031","2052","3533","2250","1706","3336","1778","3237","2272","2467","1686","3961","2315","5027","6770","4700","1465","2309","2375","3183","2783","1718","4441","1250","2895","4837","2922","1755","2068","1681","7671","1979","2485","3353","1768","2214","2093","2017-12-22 16:19:29","375","667","27","166","6","1","US","41.2381","-85.853"
"3","4","5","2","5","1","5","2","5","3","1","5","3","5","1","1","1","1","1","1","2","4","3","4","3","4","1","4","3","5","4","5","5","1","1","5","4","1","3","5","5","1","4","1","5","1","5","5","3","5","3168","4049","2104","3308","2002","2879","4072","3971","4781","7334","2722","2080","5534","1913","4163","2026","2318","1722","5501","2194","15221","8663","5479","7469","10418","3072","3116","6660","3645","3263","3285","2319","3421","1789","5017","1350","3127","1710","4884","1102","1160","1822","4467","2846","2262","1721","3432","1293","15019","788","2017-12-22 16:20:00","1920","1080","3","199","5","1","US","40.3943","-74.1171"
"2","4","3","2","2","3","2","4","3","4","1","5","1","4","1","1","1","1","1","1","5","2","2","2","5","2","3","3","2","3","3","3","5","2","3","2","3","4","2","2","4","1","4","1","5","1","5","5","5","5","6368","4989","4484","4652","3823","5997","5314","5193","8359","2793","2699","2961","4089","3480","3429","2124","2518","4953","2196","2782","7254","2579","3536","2926","3477","2446","3275","4209","2195","3526","4184","4160","2542","3237","4627","4018","2842","6188","2147","3262","2301","3887","2999","3680","2194","1894","4210","2411","3561","4043","2017-12-22 16:22:25","1366","768","14","190","12","1","BR","-23.5477","-46.6358"
"3","2","4","2","4","2","4","1","5","4","5","2","5","1","5","5","4","5","5","5","1","5","1","5","1","5","1","5","5","5","4","1","5","1","2","1","5","1","4","4","5","2","5","1","5","1","4","5","5","5","13487","57609","5657","4177","4298","2503","4352","5055","2379","2743","3108","5564","2338","2592","8142","6062","9804","3730","1149","2603","11502","4980","3297","2622","3558","5106","3002","5825","1514","3151","2368","24629","3811","3771","6871","6001","2604","22238","7194","5344","3699","8949","1809","37512","1555","2787","977","2052","1971","1259","2017-12-22 16:22:51","1366","768","12397","341","19","1","CA","43.6667","-79.4167"
