"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"1","3","3","3","3","3","2","4","4","4","2","5","2","4","2","3","3","2","3","2","4","2","2","2","4","2","4","2","4","2","2","2","4","4","2","4","4","4","2","2","4","2","5","2","2","1","4","2","4","4","4164","1416","1441","2256","1107754","1871","2440","1192","3935","1031","2272","1647","201672","3768","1488","1335","2400","2000","874","1128","3280","1744","2758","2544","1232","1600","1248","1423","355087","1968","1304","1688","1753","3175","2031","1849","1496","1649","3319","1216","872","2368","4047","3151","1409","1552","784","456","1184","1048","2017-12-10 01:35:59","2560","1440","68","1759","5","1","ID","-6.175","106.8286"
"4","1","4","2","5","2","4","2","4","2","4","3","5","2","2","4","3","3","4","2","1","5","4","4","2","4","2","4","4","4","4","2","4","2","3","2","4","2","3","3","5","1","5","1","3","1","5","4","5","4","12577","4287","2617","2845","4032","2444","4874","1236","2438","2098","2511","2258","4577","1801","2228","1666","1757","1244","1930","2143","2249","3380","7538","2451","1368","2740","2194","3591","2805","1811","1655","2248","2651","3026","3189","1566","1722","2233","2249","2605","1868","3578","2695","1474","5754","2501","4337","2799","1715","901","2017-12-10 01:41:23","360","640","7","143","14","1","US","38.0","-97.0"
"4","2","3","2","4","1","3","2","5","2","4","2","5","1","3","4","2","2","5","5","2","4","4","4","1","2","2","3","4","1","2","4","1","4","1","4","4","4","2","4","5","1","5","1","5","1","5","5","4","5","3758","4562","1751","1841","2340","1411","2900","1710","1279","1802","1502","1458","2649","2641","1280","1800","5449","1350","1700","1510","3090","3529","3409","2499","2170","2748","4011","2370","8238","2927","2520","2754","3761","1780","4280","4079","1099","6457","2960","3589","1708","2060","2450","1869","1970","1650","1968","1791","2828","2020","2017-12-10 01:42:01","1280","720","4","134","11","1","US","38.0","-97.0"
"1","3","1","4","1","2","1","3","3","5","5","3","5","1","1","5","3","4","5","4","2","4","1","3","2","3","2","2","4","3","4","5","3","3","1","2","2","5","3","4","3","4","4","4","3","1","3","2","5","4","3582","5772","4779","15069","4865","7414","2659","10379","15854","5086","5397","4364","2445","7158","6866","3689","8024","5947","3533","4964","3748","20121","25348","5054","11222","1999","3798","13170","6507","18576","11191","5350","24793","5847","4694","6915","7150","4916","48557","12393","5044","7822","4396","8661","4115","422084","61726","7091","6119","4942","2017-12-10 01:42:55","1600","900","4","904","12","2","US","37.4852","-122.2364"
"1","2","2","4","3","2","3","4","2","4","3","3","4","4","3","3","2","3","4","4","2","2","3","3","2","4","3","4","4","4","3","3","4","3","3","2","4","2","3","4","4","1","4","2","3","1","4","4","4","4","27528","14739","5197","8538","20370","6305","5435","5542","5292","4722","4528","6427","11893","5699","9881","6186","7572","5294","7019","5200","18287","7744","6675","21277","10565","8105","7073","5633","9217","4397","8569","6288","5478","4430","7446","8029","5087","104517","12089","44877","5103","11207","7370","8574","8265","6804","8243","4550","4552","5991","2017-12-10 01:52:27","360","604","18","552","23","1","PT","38.7139","-9.1394"
"2","4","3","4","2","4","2","4","2","4","4","4","4","2","2","4","3","3","4","3","4","3","1","3","3","3","3","3","4","3","3","2","4","2","2","2","4","2","4","3","3","4","3","4","3","4","2","2","4","2","9322","2509","2785","6371","4077","4342","2318","4099","1071","2231","3026","9246","46741","4646","2760","8080","5441","19335","8510","4198","5665","3643","5122","3953","3318","6621","3117","3874","2371","4527","2330","4019","2486","2715","5831","3759","4071","2634","2994","15430","2798","1063","8170","4755","2819","6110","3302","5382","1448","1932","2017-12-10 01:53:17","1280","720","158","279","14","1","DE","51.5333","9.9333"
"4","1","5","1","5","1","4","4","2","2","2","4","3","3","1","2","3","1","4","1","1","5","1","5","1","5","1","5","5","3","3","4","2","1","2","3","4","1","5","4","4","1","3","1","5","4","5","3","5","5","9178","4381","1901","2819","3746","1650","3194","3269","2804","5773","2440","1973","2603","1685","4408","3133","4012","1867","8649","2387","4592","1799","2768","2336","1251","1399","5521","4116","2686","1234","1342","3082","4084","3012","3135","5439","1489","3343","1813","4470","2587","2418","4466","4621","1178","1719","2044","3817","1208","948","2017-12-10 01:58:18","1280","800","712","157","13","1","QA","25.5","51.25"
"5","2","4","1","4","2","4","1","5","2","2","5","2","2","3","2","2","1","2","2","3","5","2","2","2","4","1","2","2","4","5","4","4","2","1","4","3","3","4","4","5","1","5","1","4","1","5","2","3","4","4282","4488","2486","4062","2144","8198","4749","2193","2591","3267","1555","3626","2007","1486","3447","2148","4834","2116","2183","2501","4873","2515","2385","2170","2406","2176","2418","5123","3047","2847","2512","3328","2669","4125","2726","2987","2209","2840","3899","3568","2663","2423","1818","4137","3803","3229","2135","2393","4954","1493","2017-12-10 02:02:13","1920","1080","3","155","13","1","FI","60.1708","24.9375"
"1","4","2","4","3","4","1","4","2","3","4","3","4","2","3","4","4","4","4","4","3","4","2","3","4","4","3","2","1","3","4","2","2","2","3","2","4","4","3","4","5","2","3","1","4","2","5","3","3","3","9946","5302","2186","2130","4771","2488","2072","4357","3157","6197","2095","2070","2279","2309","2323","3695","2106","2048","1074","625","3405","1982","2343","2113","2659","2246","3261","2179","2917","8845","2589","3260","2260","1753","2377","2485","1578","3331","3676","604","4302","2962","2543","903","2390","4505","1800","2176","4230","1673","2017-12-10 02:02:52","360","640","9","150","7","1","NZ","-41.0","174.0"
"3","2","2","3","2","2","2","4","3","3","2","4","3","3","3","1","2","2","1","2","4","3","1","3","3","3","3","2","3","3","4","3","4","3","1","3","4","2","2","5","4","2","2","2","3","3","3","4","4","3","8395","2640","10159","1306","6272","3297","3075","4499","7684","3551","3936","2972","1935","2251","2212","7233","5692","2412","4547","2540","3768","2183","2384","1997","10056","3416","5764","9405","14715","5083","5115","5624","2320","2968","4128","7110","4823","4155","2697","3829","3472","3912","7506","2532","2406","3265","4832","2596","2424","2267","2017-12-10 02:09:03","2560","1440","11","225","9","1","NONE","NONE","NONE"
